case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_600,600,400,600,375,4,6.590300,0.114300,2.378400,true,6,32,12,120
world2_normal_600,600,400,600,375,5,6.872300,0.095200,2.167500,true,6,32,12,120
world2_normal_600,600,400,600,375,6,6.789700,0.109000,2.506600,true,6,32,12,120
world2_normal_600,600,400,600,375,7,7.072500,0.106000,2.302600,true,6,32,12,120
world2_normal_600,600,400,600,375,8,6.811900,0.107700,2.307300,true,6,32,12,120
world2_normal_600,600,400,600,375,9,6.754000,0.100400,2.706600,true,6,32,12,120
world2_normal_600,600,400,600,375,10,6.496600,0.103100,2.384000,true,6,32,12,120
world2_normal_600,600,400,600,375,11,6.901800,0.088100,2.543000,true,6,32,12,120
world2_normal_600,600,400,600,375,12,6.619000,0.101600,2.219000,true,6,32,12,120
world2_normal_600,600,400,600,375,13,6.566300,0.106400,2.689300,true,6,32,12,120
world2_normal_600,600,400,600,375,14,6.592600,0.079300,2.157900,true,6,32,12,120
world2_normal_600,600,400,600,375,15,7.012900,0.095500,2.291500,true,6,32,12,120
world2_normal_600,600,400,600,375,16,6.712900,0.084800,2.458500,true,6,32,12,120
world2_normal_600,600,400,600,375,17,6.535200,0.115400,2.687500,true,6,32,12,120
world2_normal_600,600,400,600,375,18,6.524800,0.092800,2.323500,true,6,32,12,120
world2_normal_600,600,400,600,375,19,6.970700,0.186500,2.580500,true,6,32,12,120
world2_normal_600,600,400,600,375,20,6.509300,0.089600,2.360200,true,6,32,12,120
world2_normal_600,600,400,600,375,21,7.205200,0.084400,2.179800,true,6,32,12,120
world2_normal_600,600,400,600,375,22,6.749100,0.096600,2.713000,true,6,32,12,120
world2_normal_600,600,400,600,375,23,7.172700,0.086400,2.242900,true,6,32,12,120
world2_normal_600,600,400,600,375,24,6.642000,0.156800,2.475500,true,6,32,12,120
world2_normal_600,600,400,600,375,25,7.151500,0.082000,2.313500,true,6,32,12,120
world2_normal_600,600,400,600,375,26,6.718200,0.120300,2.642400,true,6,32,12,120
world2_normal_600,600,400,600,375,27,6.659600,0.081800,2.379500,true,6,32,12,120
world2_normal_600,600,400,600,375,28,7.220700,0.086200,2.269500,true,6,32,12,120
world2_normal_600,600,400,600,375,29,6.864900,0.085000,2.415900,true,6,32,12,120
world2_normal_600,600,400,600,375,30,6.737500,0.081400,2.328800,true,6,32,12,120
world2_normal_600,600,400,600,375,31,6.715800,0.085500,2.292700,true,6,32,12,120
world2_normal_600,600,400,600,375,32,6.997000,0.090000,2.557200,true,6,32,12,120
world2_normal_600,600,400,600,375,33,6.847800,0.111100,2.316800,true,6,32,12,120
world2_normal_600,600,400,600,375,34,6.676900,0.078100,2.185700,true,6,32,13,120
world2_normal_600,600,400,600,375,35,6.695300,0.080100,2.504500,true,6,32,12,120
world2_normal_600,600,400,600,375,36,7.253300,0.101400,2.309100,true,6,32,12,120
world2_normal_600,600,400,600,375,37,6.715700,0.117700,2.500700,true,6,32,12,120
world2_normal_600,600,400,600,375,38,6.739600,0.081300,2.379000,true,6,32,13,120
world2_normal_600,600,400,600,375,39,6.629800,0.121000,2.224100,true,6,32,12,120
world2_normal_600,600,400,600,375,40,6.704900,0.090600,2.359800,true,6,32,12,120
world2_normal_600,600,400,600,375,41,7.316100,0.093000,2.237600,true,6,32,12,120
world2_normal_600,600,400,600,375,42,6.821500,0.097900,2.352300,true,6,32,12,120
world2_normal_600,600,400,600,375,43,7.736100,0.075000,2.406800,true,6,32,12,120
world2_normal_600,600,400,600,375,44,6.616400,0.112500,2.580900,true,6,32,12,120
world2_normal_600,600,400,600,375,45,6.706000,0.083600,2.349700,true,6,32,12,120
world2_normal_600,600,400,600,375,46,6.850900,0.094900,2.361800,true,6,32,12,120
world2_normal_600,600,400,600,375,47,6.757500,0.088900,2.451400,true,6,32,12,120
world2_normal_600,600,400,600,375,48,6.605500,0.101400,2.237000,true,6,32,12,120
world2_normal_600,600,400,600,375,49,6.565200,0.090500,2.413800,true,6,32,12,120
world2_normal_600,600,400,600,375,50,6.438900,0.079200,2.211100,true,6,32,12,120
world2_normal_600,600,400,600,375,51,6.624300,0.095800,2.446800,true,6,32,12,120
