case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_600,600,400,600,375,54,7.016100,0.074200,2.583500,true,6,32,12,120
world2_normal_600,600,400,600,375,55,6.642200,0.083300,2.478800,true,6,32,12,120
world2_normal_600,600,400,600,375,56,6.802100,0.075300,2.608400,true,6,32,12,120
world2_normal_600,600,400,600,375,57,6.944100,0.074600,2.215800,true,6,32,12,120
world2_normal_600,600,400,600,375,58,6.763400,0.096800,2.381900,true,6,32,12,120
world2_normal_600,600,400,600,375,59,7.066800,0.068300,2.401800,true,6,32,12,120
world2_normal_600,600,400,600,375,60,7.135000,0.076600,2.217000,true,6,32,12,120
world2_normal_600,600,400,600,375,61,6.909700,0.071800,2.462200,true,6,32,12,120
world2_normal_600,600,400,600,375,62,7.199900,0.072600,2.854600,true,6,32,12,120
world2_normal_600,600,400,600,375,63,6.711000,0.076800,2.363800,true,6,32,12,120
world2_normal_600,600,400,600,375,64,7.251300,0.072100,2.220200,true,6,32,12,120
world2_normal_600,600,400,600,375,65,6.988100,0.097500,2.353600,true,6,32,12,120
world2_normal_600,600,400,600,375,66,6.727500,0.076800,2.332600,true,6,32,12,120
world2_normal_600,600,400,600,375,67,6.757600,0.072800,2.451000,true,6,32,12,120
world2_normal_600,600,400,600,375,68,6.497400,0.066300,2.215900,true,6,32,13,120
world2_normal_600,600,400,600,375,69,7.092700,0.071900,2.193700,true,6,32,12,120
world2_normal_600,600,400,600,375,70,6.578100,0.083800,2.402300,true,6,32,12,120
world2_normal_600,600,400,600,375,71,7.091600,0.073600,2.185000,true,6,32,12,120
world2_normal_600,600,400,600,375,72,6.708200,0.071300,2.479500,true,6,32,12,120
world2_normal_600,600,400,600,375,73,6.533600,0.074900,2.216700,true,6,32,12,120
world2_normal_600,600,400,600,375,74,6.680400,0.069900,2.424400,true,6,32,12,120
world2_normal_600,600,400,600,375,75,6.488400,0.079300,2.211300,true,6,32,12,120
world2_normal_600,600,400,600,375,76,6.600600,0.070800,2.445400,true,6,32,12,120
world2_normal_600,600,400,600,375,77,6.624300,0.084400,2.418700,true,6,32,12,120
world2_normal_600,600,400,600,375,78,6.726600,0.072400,2.355800,true,6,32,12,120
world2_normal_600,600,400,600,375,79,6.601400,0.071400,2.247600,true,6,32,12,120
world2_normal_600,600,400,600,375,80,7.606600,0.075600,2.379900,true,6,32,12,120
world2_normal_600,600,400,600,375,81,6.470500,0.073000,2.182500,true,6,32,12,120
world2_normal_600,600,400,600,375,82,7.213500,0.074300,2.503200,true,6,32,12,120
world2_normal_600,600,400,600,375,83,6.539200,0.075500,2.438900,true,6,32,12,120
world2_normal_600,600,400,600,375,84,6.507100,0.073800,2.465200,true,6,32,12,120
world2_normal_600,600,400,600,375,85,7.001800,0.068200,2.269200,true,6,32,12,120
world2_normal_600,600,400,600,375,86,6.481000,0.092900,2.364100,true,6,32,12,120
world2_normal_600,600,400,600,375,87,7.165000,0.089900,2.388100,true,6,32,12,120
world2_normal_600,600,400,600,375,88,6.557200,0.080700,2.437300,true,6,32,12,120
world2_normal_600,600,400,600,375,89,6.574100,0.074300,2.386100,true,6,32,12,120
world2_normal_600,600,400,600,375,90,6.673400,0.075900,2.166200,true,6,32,12,120
world2_normal_600,600,400,600,375,91,6.649600,0.069400,2.670400,true,6,32,12,120
