tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
960,2560.1,77.8,100,3,3,RUNNING,true,2,2,6,1,INTERRUPT,engage:INTERRUPT,938,false,false,0,0,1699.9999999999993,RUNNING
987,2560.1,261.4,78,3,3,RUNNING,true,2,2,6,1,INTERRUPT,damage:engage:INTERRUPT,965,false,false,0,0,1699.9999999999993,RUNNING
991,2560.1,325.8,78,3,3,UPGRADE_SELECTION,true,2,0,8,1,INTERRUPT,engage:INTERRUPT,969,false,false,4,0,1699.9999999999993,UPGRADE_SELECTION
992,2560.1,325.8,78,3,3,RUNNING,true,2,0,8,1,INTERRUPT,upgrade:COMMIT_CRITICAL,969,false,false,3,0,1699.9999999999993,RUNNING
993,2560.1,325.8,78,3,3,RUNNING,true,2,0,8,1,route,advance,969,false,true,2,0,1699.9999999999993,RUNNING
1080,2640.0,181.4,100,3,3,RUNNING,false,0,1,8,1,DRILLER,engage:DRILLER,1054,false,false,0,0,2351.486496700906,RUNNING
1200,2640.0,346.6,100,3,3,RUNNING,false,0,1,8,1,DRILLER,engage:DRILLER,1174,false,false,0,0,2351.9999999982583,RUNNING
1258,2655.0,381.6,100,3,3,RUNNING,false,0,0,9,1,DRILLER,engage:DRILLER,1232,false,false,4,0,2366.8845286526016,RUNNING
1304,2865.0,317.0,100,3,3,RUNNING,false,0,1,9,2,INTERRUPT,engage:INTERRUPT,1274,false,true,0,0,2548.697294691107,RUNNING
1320,2945.0,315.4,100,3,3,RUNNING,false,0,1,9,2,INTERRUPT,engage:INTERRUPT,1290,false,true,0,0,2628.6689408307498,RUNNING
1380,3215.0,335.6,100,3,3,RUNNING,false,0,1,10,2,INTERRUPT,engage:INTERRUPT,1350,false,false,4,0,2903.435944918765,RUNNING
1440,3485.0,411.0,100,3,3,RUNNING,false,0,1,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,1406,false,false,0,0,3176.52969866773,RUNNING
1560,3690.0,118.4,100,3,3,RUNNING,false,0,2,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,1526,false,false,0,0,3401.9738929559503,RUNNING
1680,3690.0,271.0,100,3,3,RUNNING,false,0,2,10,2,SLAG_SPITTER,engage:SLAG_SPITTER,1646,false,false,0,0,3401.9999999999104,RUNNING
