tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
1523,2780.0,266.4,59,3,3,RUNNING,true,2,0,9,3,SPORE_POD,engage:SPORE_POD,1493,false,false,4,0,1849.9999999999993,RUNNING
1560,2780.0,390.8,59,3,3,RUNNING,true,2,0,9,3,route,advance,1526,false,true,0,0,1849.9999999999993,RUNNING
1641,2775.0,338.4,59,3,3,RUNNING,true,3,1,10,3,MIRROR,engage:MIRROR,1607,false,false,4,0,1849.9999999999993,RUNNING
1646,2775.0,343.8,59,3,3,RUNNING,true,3,0,11,3,MIRROR,engage:MIRROR,1608,false,false,4,0,1849.9999999999993,RUNNING
1680,2780.0,280.6,59,3,3,RUNNING,true,3,0,11,3,route,advance,1638,false,true,0,0,1849.9999999999993,RUNNING
1757,2860.0,390.4,59,3,3,RUNNING,false,0,0,12,3,LURKER,engage:LURKER,1715,false,false,4,0,2568.3846765516796,RUNNING
1800,3055.0,298.4,59,3,3,RUNNING,false,0,1,12,3,SPORE_POD,engage:SPORE_POD,1754,false,true,0,0,2738.7103536044838,RUNNING
1889,3470.0,299.6,59,3,3,RUNNING,false,0,2,12,4,SPORE_POD,engage:SPORE_POD,1843,false,false,0,0,3170.7908021271983,RUNNING
1920,3550.0,305.8,59,3,3,RUNNING,false,0,2,12,4,SPORE_POD,engage:SPORE_POD,1874,false,false,0,0,3253.518701924385,RUNNING
1943,3635.0,346.6,59,3,3,RUNNING,false,0,1,13,4,SPORE_POD,engage:SPORE_POD,1897,false,false,4,0,3324.234766268682,RUNNING
2040,3775.0,450.0,59,3,3,RUNNING,false,0,2,13,4,MIRROR,engage:MIRROR,1990,false,false,0,0,3486.9992694911293,RUNNING
2078,3775.0,450.0,59,3,3,RUNNING,false,0,2,14,5,MIRROR,engage:MIRROR,2028,false,false,4,0,3486.9999984810447,RUNNING
2155,3970.0,315.8,59,3,3,RUNNING,false,0,1,15,5,LURKER,engage:LURKER,2101,false,true,4,0,3654.953704140135,RUNNING
2160,3975.0,316.6,59,3,3,RUNNING,false,0,1,15,5,LURKER,engage:LURKER,2102,false,true,0,0,3659.7606485191145,RUNNING
2173,4040.0,314.6,59,3,3,UPGRADE_SELECTION,false,0,1,16,5,LURKER,engage:LURKER,2115,false,false,4,0,3723.798935082488,UPGRADE_SELECTION
2174,4040.0,314.6,59,3,3,RUNNING,false,0,1,16,5,LURKER,upgrade:DRONE_COPILOT,2115,false,false,3,0,3723.798935082488,RUNNING
2175,4040.0,314.6,59,3,3,RUNNING,false,0,1,16,5,SPORE_POD,engage:SPORE_POD,2115,false,true,2,0,3723.798935082488,RUNNING
2280,4525.0,360.0,59,3,3,RUNNING,false,0,2,16,5,SPORE_POD,engage:SPORE_POD,2218,false,true,0,0,4209.086731936385,RUNNING
2304,4575.0,260.4,59,3,3,RUNNING,false,0,1,17,5,SPORE_POD,engage:SPORE_POD,2242,false,false,4,0,4281.416085265701,RUNNING
2400,4940.0,101.8,59,3,3,RUNNING,false,0,2,17,5,MIRROR,engage:MIRROR,2334,false,false,0,0,4649.246935502284,RUNNING
2459,5050.0,400.4,59,3,3,RUNNING,false,0,1,18,5,MIRROR,engage:MIRROR,2393,false,false,4,0,4758.787923932002,RUNNING
2472,5095.0,330.8,59,3,3,RUNNING,false,0,0,19,5,LURKER,engage:LURKER,2402,false,true,4,0,4784.485175561258,RUNNING
2515,5290.0,273.2,59,3,3,RUNNING,false,0,1,19,6,SPORE_POD,engage:SPORE_POD,2441,false,true,0,0,4973.676950376294,RUNNING
2520,5315.0,241.2,59,3,3,RUNNING,false,0,1,19,6,SPORE_POD,engage:SPORE_POD,2446,false,true,0,0,4998.67122960326,RUNNING
2573,5565.0,230.8,59,3,3,RUNNING,false,0,1,20,6,SPORE_POD,engage:SPORE_POD,2499,false,false,4,0,5259.599792495462,RUNNING
