tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
3000,6880.0,450.0,25,3,0,RUNNING,false,0,0,27,7,MEMBRANE,engage:MEMBRANE,2921,false,false,0,0,6591.934500832456,RUNNING
3032,6880.0,450.0,25,3,0,RUNNING,false,0,0,27,8,MEMBRANE,engage:MEMBRANE,2953,false,false,0,0,6591.999638888427,RUNNING
3120,7315.0,450.0,25,3,0,RUNNING,false,0,2,27,8,MIRROR,engage:MIRROR,3041,false,false,0,0,7002.916684091054,RUNNING
3129,7315.0,450.0,25,3,0,RUNNING,false,0,1,28,8,MIRROR,engage:MIRROR,3050,false,false,4,0,7021.421895912794,RUNNING
3170,7500.0,450.0,25,3,0,UPGRADE_SELECTION,false,0,1,29,8,LURKER,engage:LURKER,3087,false,false,4,0,7183.722331570939,UPGRADE_SELECTION
3171,7500.0,450.0,25,3,0,RUNNING,false,0,1,29,8,LURKER,upgrade:DEPENDENCY_CORE_COMMIT,3087,false,false,3,0,7183.722331570939,RUNNING
3172,7500.0,450.0,25,3,0,RUNNING,false,0,1,29,8,MIRROR,engage:MIRROR,3087,false,true,2,0,7183.722331570939,RUNNING
3196,7610.0,450.0,25,3,0,BOSS_WARNING,false,0,0,29,8,MIRROR,engage:MIRROR,3109,false,true,0,0,7288.668500580413,BOSS_WARNING
3240,7830.0,450.0,25,3,0,BOSS_WARNING,false,0,0,29,8,MIRROR,engage:MIRROR,3153,false,true,0,0,7288.668500580413,BOSS_WARNING
3360,7928.7,450.0,25,3,0,BOSS_WARNING,false,0,0,29,8,MIRROR,engage:MIRROR,3273,false,true,0,0,7288.668500580413,BOSS_WARNING
3384,7928.7,450.0,25,3,0,BOSS_FIGHT,false,0,0,29,8,MIRROR,END:REACHED_BOSS,3296,false,true,0,0,7288.668500580413,BOSS_FIGHT
