tick,role,input,action,x,y,grounded,crouching,facing,aimX,aimY,phase,shotSequence,hp,muzzleX,muzzleY
108,REPAIR,AIR_AIM_6,RISE,700.000,19.000,false,false,-1,0.00000,1.00000,26.16000,7,100,703.000,39.000
108,SCOUT,AIR_AIM_6,RISE,713.000,19.000,false,false,-1,0.00000,1.00000,26.16000,7,100,716.000,39.000
108,WARDEN,AIR_AIM_6,RISE,687.000,19.000,false,false,-1,0.00000,1.00000,26.16000,7,100,690.000,39.000
108,ENGINEER,AIR_AIM_6,RISE,696.000,19.000,false,false,-1,0.00000,1.00000,26.16000,7,100,699.000,39.000
109,REPAIR,AIR_AIM_6,RISE,700.000,15.000,false,false,-1,0.00000,1.00000,26.40000,7,100,703.000,35.000
109,SCOUT,AIR_AIM_6,RISE,713.000,15.000,false,false,-1,0.00000,1.00000,26.40000,7,100,716.000,35.000
109,WARDEN,AIR_AIM_6,RISE,687.000,15.000,false,false,-1,0.00000,1.00000,26.40000,7,100,690.000,35.000
109,ENGINEER,AIR_AIM_6,RISE,696.000,15.000,false,false,-1,0.00000,1.00000,26.40000,7,100,699.000,35.000
110,REPAIR,AIR_AIM_6,RISE,700.000,11.600,false,false,-1,0.00000,1.00000,26.64000,7,100,703.000,31.600
110,SCOUT,AIR_AIM_6,RISE,713.000,11.600,false,false,-1,0.00000,1.00000,26.64000,7,100,716.000,31.600
110,WARDEN,AIR_AIM_6,RISE,687.000,11.600,false,false,-1,0.00000,1.00000,26.64000,7,100,690.000,31.600
110,ENGINEER,AIR_AIM_6,RISE,696.000,11.600,false,false,-1,0.00000,1.00000,26.64000,7,100,699.000,31.600
111,REPAIR,AIR_AIM_6,RISE,700.000,8.800,false,false,-1,0.00000,1.00000,26.88000,7,100,703.000,28.800
111,SCOUT,AIR_AIM_6,RISE,713.000,8.800,false,false,-1,0.00000,1.00000,26.88000,7,100,716.000,28.800
111,WARDEN,AIR_AIM_6,RISE,687.000,8.800,false,false,-1,0.00000,1.00000,26.88000,7,100,690.000,28.800
111,ENGINEER,AIR_AIM_6,RISE,696.000,8.800,false,false,-1,0.00000,1.00000,26.88000,7,100,699.000,28.800
112,REPAIR,AIR_AIM_7,RISE,700.000,6.600,false,false,1,0.70711,0.70711,27.12000,7,100,733.000,20.742
112,SCOUT,AIR_AIM_7,RISE,713.000,6.600,false,false,1,0.70711,0.70711,27.12000,7,100,746.000,20.742
112,WARDEN,AIR_AIM_7,RISE,687.000,6.600,false,false,1,0.70711,0.70711,27.12000,7,100,720.000,20.742
112,ENGINEER,AIR_AIM_7,RISE,696.000,6.600,false,false,1,0.70711,0.70711,27.12000,7,100,729.000,20.742
113,REPAIR,AIR_AIM_7,RISE,700.000,5.000,false,false,1,0.70711,0.70711,27.36000,7,100,733.000,19.142
113,SCOUT,AIR_AIM_7,RISE,713.000,5.000,false,false,1,0.70711,0.70711,27.36000,7,100,746.000,19.142
113,WARDEN,AIR_AIM_7,RISE,687.000,5.000,false,false,1,0.70711,0.70711,27.36000,7,100,720.000,19.142
113,ENGINEER,AIR_AIM_7,RISE,696.000,5.000,false,false,1,0.70711,0.70711,27.36000,7,100,729.000,19.142
114,REPAIR,AIR_AIM_7,RISE,700.000,4.000,false,false,1,0.70711,0.70711,27.60000,7,100,733.000,18.142
114,SCOUT,AIR_AIM_7,RISE,713.000,4.000,false,false,1,0.70711,0.70711,27.60000,7,100,746.000,18.142
114,WARDEN,AIR_AIM_7,RISE,687.000,4.000,false,false,1,0.70711,0.70711,27.60000,7,100,720.000,18.142
114,ENGINEER,AIR_AIM_7,RISE,696.000,4.000,false,false,1,0.70711,0.70711,27.60000,7,100,729.000,18.142
115,REPAIR,AIR_AIM_7,RISE,700.000,3.600,false,false,1,0.70711,0.70711,27.84000,7,100,733.000,17.742
115,SCOUT,AIR_AIM_7,RISE,713.000,3.600,false,false,1,0.70711,0.70711,27.84000,7,100,746.000,17.742
115,WARDEN,AIR_AIM_7,RISE,687.000,3.600,false,false,1,0.70711,0.70711,27.84000,7,100,720.000,17.742
115,ENGINEER,AIR_AIM_7,RISE,696.000,3.600,false,false,1,0.70711,0.70711,27.84000,7,100,729.000,17.742
116,REPAIR,AIR_AIM_7,FALL,700.000,3.800,false,false,1,0.70711,0.70711,28.08000,7,100,733.000,17.942
116,SCOUT,AIR_AIM_7,FALL,713.000,3.800,false,false,1,0.70711,0.70711,28.08000,7,100,746.000,17.942
116,WARDEN,AIR_AIM_7,FALL,687.000,3.800,false,false,1,0.70711,0.70711,28.08000,7,100,720.000,17.942
116,ENGINEER,AIR_AIM_7,FALL,696.000,3.800,false,false,1,0.70711,0.70711,28.08000,7,100,729.000,17.942
117,REPAIR,AIR_AIM_7,FALL,700.000,4.600,false,false,1,0.70711,0.70711,28.32000,7,100,733.000,18.742
117,SCOUT,AIR_AIM_7,FALL,713.000,4.600,false,false,1,0.70711,0.70711,28.32000,7,100,746.000,18.742
117,WARDEN,AIR_AIM_7,FALL,687.000,4.600,false,false,1,0.70711,0.70711,28.32000,7,100,720.000,18.742
117,ENGINEER,AIR_AIM_7,FALL,696.000,4.600,false,false,1,0.70711,0.70711,28.32000,7,100,729.000,18.742
118,REPAIR,JUMP_DOWN_LAND,FALL,700.000,6.000,false,false,1,0.00000,1.00000,28.56000,7,100,727.000,26.000
118,SCOUT,JUMP_DOWN_LAND,FALL,713.000,6.000,false,false,1,0.00000,1.00000,28.56000,7,100,740.000,26.000
118,WARDEN,JUMP_DOWN_LAND,FALL,687.000,6.000,false,false,1,0.00000,1.00000,28.56000,7,100,714.000,26.000
118,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,6.000,false,false,1,0.00000,1.00000,28.56000,7,100,723.000,26.000
119,REPAIR,JUMP_DOWN_LAND,FALL,700.000,8.000,false,false,1,0.00000,1.00000,28.80000,7,100,727.000,28.000
119,SCOUT,JUMP_DOWN_LAND,FALL,713.000,8.000,false,false,1,0.00000,1.00000,28.80000,7,100,740.000,28.000
119,WARDEN,JUMP_DOWN_LAND,FALL,687.000,8.000,false,false,1,0.00000,1.00000,28.80000,7,100,714.000,28.000
119,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,8.000,false,false,1,0.00000,1.00000,28.80000,7,100,723.000,28.000
120,REPAIR,JUMP_DOWN_LAND,FALL,700.000,10.600,false,false,1,0.00000,1.00000,29.04000,7,100,727.000,30.600
120,SCOUT,JUMP_DOWN_LAND,FALL,713.000,10.600,false,false,1,0.00000,1.00000,29.04000,7,100,740.000,30.600
120,WARDEN,JUMP_DOWN_LAND,FALL,687.000,10.600,false,false,1,0.00000,1.00000,29.04000,7,100,714.000,30.600
120,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,10.600,false,false,1,0.00000,1.00000,29.04000,7,100,723.000,30.600
121,REPAIR,JUMP_DOWN_LAND,FALL,700.000,13.800,false,false,1,0.00000,1.00000,29.28000,7,100,727.000,33.800
121,SCOUT,JUMP_DOWN_LAND,FALL,713.000,13.800,false,false,1,0.00000,1.00000,29.28000,7,100,740.000,33.800
121,WARDEN,JUMP_DOWN_LAND,FALL,687.000,13.800,false,false,1,0.00000,1.00000,29.28000,7,100,714.000,33.800
121,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,13.800,false,false,1,0.00000,1.00000,29.28000,7,100,723.000,33.800
122,REPAIR,JUMP_DOWN_LAND,FALL,700.000,17.600,false,false,1,0.00000,1.00000,29.52000,7,100,727.000,37.600
122,SCOUT,JUMP_DOWN_LAND,FALL,713.000,17.600,false,false,1,0.00000,1.00000,29.52000,7,100,740.000,37.600
122,WARDEN,JUMP_DOWN_LAND,FALL,687.000,17.600,false,false,1,0.00000,1.00000,29.52000,7,100,714.000,37.600
122,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,17.600,false,false,1,0.00000,1.00000,29.52000,7,100,723.000,37.600
123,REPAIR,JUMP_DOWN_LAND,FALL,700.000,22.000,false,false,1,0.00000,1.00000,29.76000,7,100,727.000,42.000
123,SCOUT,JUMP_DOWN_LAND,FALL,713.000,22.000,false,false,1,0.00000,1.00000,29.76000,7,100,740.000,42.000
123,WARDEN,JUMP_DOWN_LAND,FALL,687.000,22.000,false,false,1,0.00000,1.00000,29.76000,7,100,714.000,42.000
123,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,22.000,false,false,1,0.00000,1.00000,29.76000,7,100,723.000,42.000
124,REPAIR,JUMP_DOWN_LAND,FALL,700.000,27.000,false,false,1,0.00000,1.00000,30.00000,7,100,727.000,47.000
124,SCOUT,JUMP_DOWN_LAND,FALL,713.000,27.000,false,false,1,0.00000,1.00000,30.00000,7,100,740.000,47.000
124,WARDEN,JUMP_DOWN_LAND,FALL,687.000,27.000,false,false,1,0.00000,1.00000,30.00000,7,100,714.000,47.000
124,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,27.000,false,false,1,0.00000,1.00000,30.00000,7,100,723.000,47.000
125,REPAIR,JUMP_DOWN_LAND,FALL,700.000,32.600,false,false,1,0.00000,1.00000,30.24000,7,100,727.000,52.600
125,SCOUT,JUMP_DOWN_LAND,FALL,713.000,32.600,false,false,1,0.00000,1.00000,30.24000,7,100,740.000,52.600
125,WARDEN,JUMP_DOWN_LAND,FALL,687.000,32.600,false,false,1,0.00000,1.00000,30.24000,7,100,714.000,52.600
125,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,32.600,false,false,1,0.00000,1.00000,30.24000,7,100,723.000,52.600
126,REPAIR,JUMP_DOWN_LAND,FALL,700.000,38.800,false,false,1,0.00000,1.00000,30.48000,8,100,727.000,58.800
126,SCOUT,JUMP_DOWN_LAND,FALL,713.000,38.800,false,false,1,0.00000,1.00000,30.48000,8,100,740.000,58.800
126,WARDEN,JUMP_DOWN_LAND,FALL,687.000,38.800,false,false,1,0.00000,1.00000,30.48000,8,100,714.000,58.800
126,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,38.800,false,false,1,0.00000,1.00000,30.48000,8,100,723.000,58.800
127,REPAIR,JUMP_DOWN_LAND,FALL,700.000,45.600,false,false,1,0.00000,1.00000,30.72000,8,100,727.000,65.600
127,SCOUT,JUMP_DOWN_LAND,FALL,713.000,45.600,false,false,1,0.00000,1.00000,30.72000,8,100,740.000,65.600
127,WARDEN,JUMP_DOWN_LAND,FALL,687.000,45.600,false,false,1,0.00000,1.00000,30.72000,8,100,714.000,65.600
127,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,45.600,false,false,1,0.00000,1.00000,30.72000,8,100,723.000,65.600
128,REPAIR,JUMP_DOWN_LAND,FALL,700.000,53.000,false,false,1,0.00000,1.00000,30.96000,8,100,727.000,73.000
128,SCOUT,JUMP_DOWN_LAND,FALL,713.000,53.000,false,false,1,0.00000,1.00000,30.96000,8,100,740.000,73.000
128,WARDEN,JUMP_DOWN_LAND,FALL,687.000,53.000,false,false,1,0.00000,1.00000,30.96000,8,100,714.000,73.000
128,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,53.000,false,false,1,0.00000,1.00000,30.96000,8,100,723.000,73.000
129,REPAIR,JUMP_DOWN_LAND,FALL,700.000,61.000,false,false,1,0.00000,1.00000,31.20000,8,100,727.000,81.000
129,SCOUT,JUMP_DOWN_LAND,FALL,713.000,61.000,false,false,1,0.00000,1.00000,31.20000,8,100,740.000,81.000
129,WARDEN,JUMP_DOWN_LAND,FALL,687.000,61.000,false,false,1,0.00000,1.00000,31.20000,8,100,714.000,81.000
129,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,61.000,false,false,1,0.00000,1.00000,31.20000,8,100,723.000,81.000
130,REPAIR,JUMP_DOWN_LAND,FALL,700.000,69.600,false,false,1,0.00000,1.00000,31.44000,8,100,727.000,89.600
130,SCOUT,JUMP_DOWN_LAND,FALL,713.000,69.600,false,false,1,0.00000,1.00000,31.44000,8,100,740.000,89.600
130,WARDEN,JUMP_DOWN_LAND,FALL,687.000,69.600,false,false,1,0.00000,1.00000,31.44000,8,100,714.000,89.600
130,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,69.600,false,false,1,0.00000,1.00000,31.44000,8,100,723.000,89.600
131,REPAIR,JUMP_DOWN_LAND,FALL,700.000,78.800,false,false,1,0.00000,1.00000,31.68000,8,100,727.000,98.800
131,SCOUT,JUMP_DOWN_LAND,FALL,713.000,78.800,false,false,1,0.00000,1.00000,31.68000,8,100,740.000,98.800
131,WARDEN,JUMP_DOWN_LAND,FALL,687.000,78.800,false,false,1,0.00000,1.00000,31.68000,8,100,714.000,98.800
131,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,78.800,false,false,1,0.00000,1.00000,31.68000,8,100,723.000,98.800
132,REPAIR,JUMP_DOWN_LAND,FALL,700.000,88.600,false,false,1,0.00000,1.00000,31.92000,8,100,727.000,108.600
132,SCOUT,JUMP_DOWN_LAND,FALL,713.000,88.600,false,false,1,0.00000,1.00000,31.92000,8,100,740.000,108.600
132,WARDEN,JUMP_DOWN_LAND,FALL,687.000,88.600,false,false,1,0.00000,1.00000,31.92000,8,100,714.000,108.600
132,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,88.600,false,false,1,0.00000,1.00000,31.92000,8,100,723.000,108.600
133,REPAIR,JUMP_DOWN_LAND,FALL,700.000,99.000,false,false,1,0.00000,1.00000,32.16000,8,100,727.000,119.000
133,SCOUT,JUMP_DOWN_LAND,FALL,713.000,99.000,false,false,1,0.00000,1.00000,32.16000,8,100,740.000,119.000
133,WARDEN,JUMP_DOWN_LAND,FALL,687.000,99.000,false,false,1,0.00000,1.00000,32.16000,8,100,714.000,119.000
133,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,99.000,false,false,1,0.00000,1.00000,32.16000,8,100,723.000,119.000
134,REPAIR,JUMP_DOWN_LAND,FALL,700.000,110.000,false,false,1,0.00000,1.00000,32.40000,8,100,727.000,130.000
134,SCOUT,JUMP_DOWN_LAND,FALL,713.000,110.000,false,false,1,0.00000,1.00000,32.40000,8,100,740.000,130.000
134,WARDEN,JUMP_DOWN_LAND,FALL,687.000,110.000,false,false,1,0.00000,1.00000,32.40000,8,100,714.000,130.000
134,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,110.000,false,false,1,0.00000,1.00000,32.40000,8,100,723.000,130.000
135,REPAIR,JUMP_DOWN_LAND,FALL,700.000,121.600,false,false,1,0.00000,1.00000,32.64000,8,100,727.000,141.600
135,SCOUT,JUMP_DOWN_LAND,FALL,713.000,121.600,false,false,1,0.00000,1.00000,32.64000,8,100,740.000,141.600
135,WARDEN,JUMP_DOWN_LAND,FALL,687.000,121.600,false,false,1,0.00000,1.00000,32.64000,8,100,714.000,141.600
135,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,121.600,false,false,1,0.00000,1.00000,32.64000,8,100,723.000,141.600
136,REPAIR,JUMP_DOWN_LAND,FALL,700.000,133.800,false,false,1,0.00000,1.00000,32.88000,8,100,727.000,153.800
136,SCOUT,JUMP_DOWN_LAND,FALL,713.000,133.800,false,false,1,0.00000,1.00000,32.88000,8,100,740.000,153.800
136,WARDEN,JUMP_DOWN_LAND,FALL,687.000,133.800,false,false,1,0.00000,1.00000,32.88000,8,100,714.000,153.800
136,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,133.800,false,false,1,0.00000,1.00000,32.88000,8,100,723.000,153.800
137,REPAIR,JUMP_DOWN_LAND,FALL,700.000,146.600,false,false,1,0.00000,1.00000,33.12000,8,100,727.000,166.600
137,SCOUT,JUMP_DOWN_LAND,FALL,713.000,146.600,false,false,1,0.00000,1.00000,33.12000,8,100,740.000,166.600
137,WARDEN,JUMP_DOWN_LAND,FALL,687.000,146.600,false,false,1,0.00000,1.00000,33.12000,8,100,714.000,166.600
137,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,146.600,false,false,1,0.00000,1.00000,33.12000,8,100,723.000,166.600
138,REPAIR,JUMP_DOWN_LAND,FALL,700.000,160.000,false,false,1,0.00000,1.00000,33.36000,8,100,727.000,180.000
138,SCOUT,JUMP_DOWN_LAND,FALL,713.000,160.000,false,false,1,0.00000,1.00000,33.36000,8,100,740.000,180.000
138,WARDEN,JUMP_DOWN_LAND,FALL,687.000,160.000,false,false,1,0.00000,1.00000,33.36000,8,100,714.000,180.000
138,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,160.000,false,false,1,0.00000,1.00000,33.36000,8,100,723.000,180.000
139,REPAIR,JUMP_DOWN_LAND,FALL,700.000,174.000,false,false,1,0.00000,1.00000,33.60000,8,100,727.000,194.000
139,SCOUT,JUMP_DOWN_LAND,FALL,713.000,174.000,false,false,1,0.00000,1.00000,33.60000,8,100,740.000,194.000
139,WARDEN,JUMP_DOWN_LAND,FALL,687.000,174.000,false,false,1,0.00000,1.00000,33.60000,8,100,714.000,194.000
139,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,174.000,false,false,1,0.00000,1.00000,33.60000,8,100,723.000,194.000
140,REPAIR,JUMP_DOWN_LAND,FALL,700.000,188.600,false,false,1,0.00000,1.00000,33.84000,8,100,727.000,208.600
140,SCOUT,JUMP_DOWN_LAND,FALL,713.000,188.600,false,false,1,0.00000,1.00000,33.84000,8,100,740.000,208.600
140,WARDEN,JUMP_DOWN_LAND,FALL,687.000,188.600,false,false,1,0.00000,1.00000,33.84000,8,100,714.000,208.600
140,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,188.600,false,false,1,0.00000,1.00000,33.84000,8,100,723.000,208.600
141,REPAIR,JUMP_DOWN_LAND,FALL,700.000,203.800,false,false,1,0.00000,1.00000,34.08000,8,100,727.000,223.800
141,SCOUT,JUMP_DOWN_LAND,FALL,713.000,203.800,false,false,1,0.00000,1.00000,34.08000,8,100,740.000,223.800
141,WARDEN,JUMP_DOWN_LAND,FALL,687.000,203.800,false,false,1,0.00000,1.00000,34.08000,8,100,714.000,223.800
141,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,203.800,false,false,1,0.00000,1.00000,34.08000,8,100,723.000,223.800
142,REPAIR,JUMP_DOWN_LAND,FALL,700.000,219.600,false,false,1,0.00000,1.00000,34.32000,8,100,727.000,239.600
142,SCOUT,JUMP_DOWN_LAND,FALL,713.000,219.600,false,false,1,0.00000,1.00000,34.32000,8,100,740.000,239.600
142,WARDEN,JUMP_DOWN_LAND,FALL,687.000,219.600,false,false,1,0.00000,1.00000,34.32000,8,100,714.000,239.600
142,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,219.600,false,false,1,0.00000,1.00000,34.32000,8,100,723.000,239.600
143,REPAIR,JUMP_DOWN_LAND,FALL,700.000,236.000,false,false,1,0.00000,1.00000,34.56000,8,100,727.000,256.000
143,SCOUT,JUMP_DOWN_LAND,FALL,713.000,236.000,false,false,1,0.00000,1.00000,34.56000,8,100,740.000,256.000
143,WARDEN,JUMP_DOWN_LAND,FALL,687.000,236.000,false,false,1,0.00000,1.00000,34.56000,8,100,714.000,256.000
143,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,236.000,false,false,1,0.00000,1.00000,34.56000,8,100,723.000,256.000
144,REPAIR,JUMP_DOWN_LAND,FALL,700.000,253.000,false,false,1,0.00000,1.00000,34.80000,9,100,727.000,273.000
144,SCOUT,JUMP_DOWN_LAND,FALL,713.000,253.000,false,false,1,0.00000,1.00000,34.80000,9,100,740.000,273.000
144,WARDEN,JUMP_DOWN_LAND,FALL,687.000,253.000,false,false,1,0.00000,1.00000,34.80000,9,100,714.000,273.000
144,ENGINEER,JUMP_DOWN_LAND,FALL,696.000,253.000,false,false,1,0.00000,1.00000,34.80000,9,100,723.000,273.000
145,REPAIR,JUMP_DOWN_LAND,LAND,700.000,270.000,true,false,1,1.00000,0.00000,35.04000,9,100,733.000,270.000
145,SCOUT,JUMP_DOWN_LAND,LAND,713.000,270.000,true,false,1,1.00000,0.00000,35.04000,9,100,746.000,270.000
145,WARDEN,JUMP_DOWN_LAND,LAND,687.000,270.000,true,false,1,1.00000,0.00000,35.04000,9,100,720.000,270.000
145,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,270.000,true,false,1,1.00000,0.00000,35.04000,9,100,729.000,270.000
146,REPAIR,JUMP_DOWN_LAND,LAND,700.000,282.000,true,true,1,1.00000,0.00000,35.28000,9,100,733.000,282.000
146,SCOUT,JUMP_DOWN_LAND,LAND,713.000,282.000,true,true,1,1.00000,0.00000,35.28000,9,100,746.000,282.000
146,WARDEN,JUMP_DOWN_LAND,LAND,687.000,282.000,true,true,1,1.00000,0.00000,35.28000,9,100,720.000,282.000
146,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,282.000,true,true,1,1.00000,0.00000,35.28000,9,100,729.000,282.000
147,REPAIR,JUMP_DOWN_LAND,LAND,700.000,282.000,true,true,1,1.00000,0.00000,35.52000,9,100,733.000,282.000
147,SCOUT,JUMP_DOWN_LAND,LAND,713.000,282.000,true,true,1,1.00000,0.00000,35.52000,9,100,746.000,282.000
147,WARDEN,JUMP_DOWN_LAND,LAND,687.000,282.000,true,true,1,1.00000,0.00000,35.52000,9,100,720.000,282.000
147,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,282.000,true,true,1,1.00000,0.00000,35.52000,9,100,729.000,282.000
148,REPAIR,JUMP_DOWN_LAND,LAND,700.000,282.000,true,true,1,1.00000,0.00000,35.76000,9,100,733.000,282.000
148,SCOUT,JUMP_DOWN_LAND,LAND,713.000,282.000,true,true,1,1.00000,0.00000,35.76000,9,100,746.000,282.000
148,WARDEN,JUMP_DOWN_LAND,LAND,687.000,282.000,true,true,1,1.00000,0.00000,35.76000,9,100,720.000,282.000
148,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,282.000,true,true,1,1.00000,0.00000,35.76000,9,100,729.000,282.000
149,REPAIR,JUMP_DOWN_LAND,LAND,700.000,282.000,true,true,1,1.00000,0.00000,36.00000,9,100,733.000,282.000
149,SCOUT,JUMP_DOWN_LAND,LAND,713.000,282.000,true,true,1,1.00000,0.00000,36.00000,9,100,746.000,282.000
149,WARDEN,JUMP_DOWN_LAND,LAND,687.000,282.000,true,true,1,1.00000,0.00000,36.00000,9,100,720.000,282.000
149,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,282.000,true,true,1,1.00000,0.00000,36.00000,9,100,729.000,282.000
150,REPAIR,JUMP_DOWN_LAND,LAND,700.000,282.000,true,true,1,1.00000,0.00000,36.24000,9,100,733.000,282.000
150,SCOUT,JUMP_DOWN_LAND,LAND,713.000,282.000,true,true,1,1.00000,0.00000,36.24000,9,100,746.000,282.000
150,WARDEN,JUMP_DOWN_LAND,LAND,687.000,282.000,true,true,1,1.00000,0.00000,36.24000,9,100,720.000,282.000
150,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,282.000,true,true,1,1.00000,0.00000,36.24000,9,100,729.000,282.000
151,REPAIR,JUMP_DOWN_LAND,LAND,700.000,282.000,true,true,1,1.00000,0.00000,36.48000,9,100,733.000,282.000
151,SCOUT,JUMP_DOWN_LAND,LAND,713.000,282.000,true,true,1,1.00000,0.00000,36.48000,9,100,746.000,282.000
151,WARDEN,JUMP_DOWN_LAND,LAND,687.000,282.000,true,true,1,1.00000,0.00000,36.48000,9,100,720.000,282.000
151,ENGINEER,JUMP_DOWN_LAND,LAND,696.000,282.000,true,true,1,1.00000,0.00000,36.48000,9,100,729.000,282.000
152,REPAIR,JUMP_DOWN_LAND,IDLE,700.000,282.000,true,true,1,1.00000,0.00000,36.72000,9,100,733.000,282.000
152,SCOUT,JUMP_DOWN_LAND,IDLE,713.000,282.000,true,true,1,1.00000,0.00000,36.72000,9,100,746.000,282.000
152,WARDEN,JUMP_DOWN_LAND,IDLE,687.000,282.000,true,true,1,1.00000,0.00000,36.72000,9,100,720.000,282.000
152,ENGINEER,JUMP_DOWN_LAND,IDLE,696.000,282.000,true,true,1,1.00000,0.00000,36.72000,9,100,729.000,282.000
153,REPAIR,JUMP_DOWN_LAND,IDLE,700.000,282.000,true,true,1,1.00000,0.00000,36.96000,9,100,733.000,282.000
153,SCOUT,JUMP_DOWN_LAND,IDLE,713.000,282.000,true,true,1,1.00000,0.00000,36.96000,9,100,746.000,282.000
153,WARDEN,JUMP_DOWN_LAND,IDLE,687.000,282.000,true,true,1,1.00000,0.00000,36.96000,9,100,720.000,282.000
153,ENGINEER,JUMP_DOWN_LAND,IDLE,696.000,282.000,true,true,1,1.00000,0.00000,36.96000,9,100,729.000,282.000
154,REPAIR,JUMP_DOWN_LAND,IDLE,700.000,282.000,true,true,1,1.00000,0.00000,37.20000,9,100,733.000,282.000
154,SCOUT,JUMP_DOWN_LAND,IDLE,713.000,282.000,true,true,1,1.00000,0.00000,37.20000,9,100,746.000,282.000
154,WARDEN,JUMP_DOWN_LAND,IDLE,687.000,282.000,true,true,1,1.00000,0.00000,37.20000,9,100,720.000,282.000
154,ENGINEER,JUMP_DOWN_LAND,IDLE,696.000,282.000,true,true,1,1.00000,0.00000,37.20000,9,100,729.000,282.000
155,REPAIR,JUMP_DOWN_LAND,IDLE,700.000,282.000,true,true,1,1.00000,0.00000,37.44000,9,100,733.000,282.000
155,SCOUT,JUMP_DOWN_LAND,IDLE,713.000,282.000,true,true,1,1.00000,0.00000,37.44000,9,100,746.000,282.000
155,WARDEN,JUMP_DOWN_LAND,IDLE,687.000,282.000,true,true,1,1.00000,0.00000,37.44000,9,100,720.000,282.000
155,ENGINEER,JUMP_DOWN_LAND,IDLE,696.000,282.000,true,true,1,1.00000,0.00000,37.44000,9,100,729.000,282.000
156,REPAIR,CROUCH_RIGHT,RUN,702.250,282.000,true,true,1,1.00000,0.00000,3.49502,9,100,735.250,282.000
156,SCOUT,CROUCH_RIGHT,RUN,715.542,282.000,true,true,1,1.00000,0.00000,3.38389,9,100,748.542,282.000
156,WARDEN,CROUCH_RIGHT,RUN,688.958,282.000,true,true,1,1.00000,0.00000,3.60616,9,100,721.958,282.000
156,ENGINEER,CROUCH_RIGHT,RUN,698.160,282.000,true,true,1,1.00000,0.00000,1.59593,9,100,731.160,282.000
157,REPAIR,CROUCH_RIGHT,RUN,704.500,282.000,true,true,1,1.00000,0.00000,3.84845,9,100,737.500,282.000
157,SCOUT,CROUCH_RIGHT,RUN,718.085,282.000,true,true,1,1.00000,0.00000,3.78326,9,100,751.085,282.000
157,WARDEN,CROUCH_RIGHT,RUN,690.915,282.000,true,true,1,1.00000,0.00000,3.91364,9,100,723.915,282.000
157,ENGINEER,CROUCH_RIGHT,RUN,700.320,282.000,true,true,1,1.00000,0.00000,1.93522,9,100,733.320,282.000
158,REPAIR,CROUCH_RIGHT,RUN,706.750,282.000,true,true,1,1.00000,0.00000,4.20188,9,100,739.750,282.000
158,SCOUT,CROUCH_RIGHT,RUN,720.627,282.000,true,true,1,1.00000,0.00000,4.18264,9,100,753.627,282.000
158,WARDEN,CROUCH_RIGHT,RUN,692.873,282.000,true,true,1,1.00000,0.00000,4.22112,9,100,725.873,282.000
158,ENGINEER,CROUCH_RIGHT,RUN,702.480,282.000,true,true,1,1.00000,0.00000,2.27451,9,100,735.480,282.000
159,REPAIR,CROUCH_RIGHT,RUN,709.000,282.000,true,true,1,1.00000,0.00000,4.55531,9,100,742.000,282.000
159,SCOUT,CROUCH_RIGHT,RUN,723.170,282.000,true,true,1,1.00000,0.00000,4.58201,9,100,756.170,282.000
159,WARDEN,CROUCH_RIGHT,RUN,694.830,282.000,true,true,1,1.00000,0.00000,4.52861,9,100,727.830,282.000
159,ENGINEER,CROUCH_RIGHT,RUN,704.640,282.000,true,true,1,1.00000,0.00000,2.61381,9,100,737.640,282.000
160,REPAIR,CROUCH_RIGHT,RUN,711.250,282.000,true,true,1,1.00000,0.00000,4.90874,9,100,744.250,282.000
