case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world1_normal_960,960,600,960,600,171,6.136700,0.110800,1.432500,true,6,32,12,120
world1_normal_960,960,600,960,600,172,5.707200,0.176400,1.403700,true,6,32,12,120
world1_normal_960,960,600,960,600,173,5.710500,0.129500,1.459400,true,6,32,12,120
world1_normal_960,960,600,960,600,174,5.678500,0.105800,1.431800,true,6,32,12,120
world1_normal_960,960,600,960,600,175,5.833200,0.103500,1.502600,true,6,32,12,120
world1_normal_960,960,600,960,600,176,5.812100,0.122900,1.291100,true,6,32,12,120
world1_normal_960,960,600,960,600,177,6.126200,0.106600,1.245600,true,6,32,12,120
world1_normal_960,960,600,960,600,178,5.800700,0.100000,1.515700,true,6,32,12,120
world1_normal_960,960,600,960,600,179,6.175600,0.103200,1.487700,true,6,32,12,120
world1_normal_960,960,600,960,600,180,6.182800,0.116000,1.338600,true,6,32,12,120
world1_normal_960,960,600,960,600,181,5.902200,0.133100,1.235200,true,6,32,12,120
world1_normal_960,960,600,960,600,182,5.739400,0.104700,1.284200,true,6,32,12,120
world1_normal_960,960,600,960,600,183,5.914100,0.092500,1.249600,true,6,32,12,120
world1_normal_960,960,600,960,600,184,6.761500,0.106000,1.304100,true,6,32,12,120
world1_normal_960,960,600,960,600,185,5.739000,0.092500,1.250400,true,6,32,12,120
world1_normal_960,960,600,960,600,186,5.599400,0.109100,1.446800,true,6,32,12,120
world1_normal_960,960,600,960,600,187,8.471500,0.130800,1.428900,true,6,32,12,120
world1_normal_960,960,600,960,600,188,5.932300,0.174700,1.638300,true,6,32,12,120
world1_normal_960,960,600,960,600,189,6.033400,0.214300,1.496800,true,6,32,12,120
world1_normal_960,960,600,960,600,190,6.649300,0.329000,1.453900,true,6,32,12,120
world1_normal_960,960,600,960,600,191,6.742600,0.248600,1.313600,true,6,32,12,120
world1_normal_960,960,600,960,600,192,6.556900,0.318500,1.813000,true,6,32,12,120
world1_normal_960,960,600,960,600,193,6.108100,0.083100,1.380000,true,6,32,12,120
world1_normal_960,960,600,960,600,194,5.737200,0.122700,1.430600,true,6,32,12,120
world1_normal_960,960,600,960,600,195,5.666700,0.114700,1.531800,true,6,32,12,120
world1_normal_960,960,600,960,600,196,5.819300,0.086100,1.518800,true,6,32,12,120
world1_normal_960,960,600,960,600,197,5.884200,0.084700,1.401000,true,6,32,12,120
world1_normal_960,960,600,960,600,198,6.015600,0.100700,1.753800,true,6,32,12,120
world1_normal_960,960,600,960,600,199,5.818600,0.099900,1.496000,true,6,32,12,120
world1_normal_960,960,600,960,600,200,6.414900,0.102900,1.461600,true,6,32,12,120
world1_normal_960,960,600,960,600,201,6.027800,0.098900,1.586400,true,6,32,12,120
world1_normal_960,960,600,960,600,202,5.812400,0.088700,1.412900,true,6,32,12,120
world1_normal_960,960,600,960,600,203,6.629000,0.088400,1.344200,true,6,32,12,120
world1_normal_960,960,600,960,600,204,5.449300,0.092500,1.354400,true,6,32,12,120
world1_normal_960,960,600,960,600,205,5.946000,0.085000,1.249200,true,6,32,12,120
world1_normal_960,960,600,960,600,206,5.453600,0.075900,1.218700,true,6,32,12,120
world1_normal_960,960,600,960,600,207,5.852500,0.078500,1.259700,true,6,32,12,120
world1_normal_960,960,600,960,600,208,5.989700,0.077900,1.552000,true,6,32,12,120
world1_normal_960,960,600,960,600,209,5.668700,0.100600,1.384200,true,6,32,12,120
world1_normal_960,960,600,960,600,210,6.180800,0.086400,1.370800,true,6,32,12,120
world1_normal_960,960,600,960,600,211,5.346800,0.083300,1.300000,true,6,32,12,120
world1_normal_960,960,600,960,600,212,5.600200,0.070500,1.225700,true,6,32,12,120
world1_normal_600,600,400,600,375,0,6.468800,0.112500,2.488800,true,6,32,12,120
world1_normal_600,600,400,600,375,1,5.415200,0.087200,2.202100,true,6,32,12,120
world1_normal_600,600,400,600,375,2,5.740400,0.089500,2.273400,true,6,32,12,120
world1_normal_600,600,400,600,375,3,5.271000,0.115700,2.659900,true,6,32,12,120
world1_normal_600,600,400,600,375,4,5.408600,0.092400,2.425700,true,6,32,12,120
world1_normal_600,600,400,600,375,5,5.552800,0.089600,2.469900,true,6,32,12,120
world1_normal_600,600,400,600,375,6,6.335400,0.086400,2.353900,true,6,32,12,120
world1_normal_600,600,400,600,375,7,5.551100,0.140100,2.470800,true,6,32,12,120
world1_normal_600,600,400,600,375,8,5.708500,0.132500,2.413500,true,6,32,12,120
world1_normal_600,600,400,600,375,9,5.520100,0.270300,2.548900,true,6,32,12,120
world1_normal_600,600,400,600,375,10,5.535100,0.087500,2.477900,true,6,32,12,120
world1_normal_600,600,400,600,375,11,6.056300,0.105500,2.365800,true,6,32,12,120
world1_normal_600,600,400,600,375,12,5.863000,0.071500,2.407100,true,6,32,12,120
world1_normal_600,600,400,600,375,13,6.032600,0.082300,2.429100,true,6,32,12,120
world1_normal_600,600,400,600,375,14,5.543200,0.080700,2.236600,true,6,32,12,120
world1_normal_600,600,400,600,375,15,5.416500,0.076700,2.410800,true,6,32,12,120
world1_normal_600,600,400,600,375,16,6.168900,0.079100,2.517600,true,6,32,12,120
world1_normal_600,600,400,600,375,17,5.411300,0.078700,2.305700,true,6,32,12,120
world1_normal_600,600,400,600,375,18,5.304300,0.078200,2.620100,true,6,32,12,120
world1_normal_600,600,400,600,375,19,5.682000,0.089200,2.478000,true,6,32,12,120
world1_normal_600,600,400,600,375,20,5.252400,0.074600,2.527300,true,6,32,12,120
world1_normal_600,600,400,600,375,21,5.594200,0.087400,2.404500,true,6,32,13,120
world1_normal_600,600,400,600,375,22,5.628100,0.086100,2.271600,true,6,32,12,120
world1_normal_600,600,400,600,375,23,6.526100,0.076200,2.390800,true,6,32,12,120
world1_normal_600,600,400,600,375,24,5.469800,0.083000,2.433300,true,6,32,12,120
world1_normal_600,600,400,600,375,25,5.647200,0.080300,2.251100,true,6,32,13,120
world1_normal_600,600,400,600,375,26,5.745100,0.079500,2.408700,true,6,32,12,120
world1_normal_600,600,400,600,375,27,5.560500,0.077400,2.496400,true,6,32,12,120
world1_normal_600,600,400,600,375,28,5.237900,0.074100,2.196600,true,6,32,12,120
world1_normal_600,600,400,600,375,29,5.116300,0.067700,2.188800,true,6,32,12,120
world1_normal_600,600,400,600,375,30,5.205200,0.091500,2.332900,true,6,32,12,120
world1_normal_600,600,400,600,375,31,5.133800,0.090200,2.470200,true,6,32,12,120
world1_normal_600,600,400,600,375,32,5.313500,0.082000,2.454400,true,6,32,12,120
world1_normal_600,600,400,600,375,33,6.288600,0.068600,2.242100,true,6,32,12,120
world1_normal_600,600,400,600,375,34,5.244700,0.065700,2.328000,true,6,32,12,120
